season;team;offense_completion_percentage;offense_total_yards_gained_pass;offense_total_yards_gained_run;offense_ave_yards_gained_pass;offense_ave_yards_gained_run;offense_total_air_yards;offense_ave_air_yards;offense_total_yac;offense_ave_yac;offense_n_plays_pass;offense_n_plays_run;offense_n_interceptions;offense_n_fumbles_lost_pass;offense_n_fumbles_lost_run;offense_total_epa_pass;offense_total_epa_run;offense_ave_epa_pass;offense_ave_epa_run;offense_total_wpa_pass;offense_total_wpa_run;offense_ave_wpa_pass;offense_ave_wpa_run;offense_success_rate_pass;offense_success_rate_run;defense_completion_percentage;defense_total_yards_gained_pass;defense_total_yards_gained_run;defense_ave_yards_gained_pass;defense_ave_yards_gained_run;defense_total_air_yards;defense_ave_air_yards;defense_total_yac;defense_ave_yac;defense_n_plays_pass;defense_n_plays_run;defense_n_interceptions;defense_n_fumbles_lost_pass;defense_n_fumbles_lost_run;defense_total_epa_pass;defense_total_epa_run;defense_ave_epa_pass;defense_ave_epa_run;defense_total_wpa_pass;defense_total_wpa_run;defense_ave_wpa_pass;defense_ave_wpa_run;defense_success_rate_pass;defense_success_rate_run;points_scored;points_allowed;wins;losses;ties;score_differential
2017;KC;0,625862069;4104;1915;7,075862069;4,823677582;4202;7.752767527675278;2134;5.87878787878788;580;397;8;1;2;89,60634106;-4,5169001;0,154493691;-0,011377582;2,639016316;0,387378519;0,004550028;0,000975765;0,477586207;0,390428212;0,538971808;3954;1906;6,55721393;4,381609195;5943;10.463028169014088;1662;5.113846153846154;603;435;16;6;2;15,66903276;-5,807305313;0,025985129;-0,013350127;2,3122385;-0,722200237;0,003834558;-0,00166023;0,434494196;0,455172414;415;339;10;6;0;76
2017;LA;0,588235294;3831;1976;7,042279412;4,542528736;4054;7.856589147286819;2099;6.559374999999998;544;435;7;7;3;58,92120886;-13,37624824;0,108311046;-0,030749996;0,414971575;-0,287567696;0,000762815;-0,000661075;0,431985294;0,422988506;0,537313433;3475;1963;5,762852405;4,776155718;4702;8.502712477396024;1836;5.666666666666666;603;411;18;6;3;-71,86925389;-7,583795346;-0,119186159;-0,018452057;-1,334045911;0,16961334;-0,002212348;0,000412685;0,391376451;0,374695864;478;329;11;5;0;149
2017;LAC;0,61;4431;1615;7,385;4,007444169;4780;8.22719449225473;2150;5.8743169398907105;600;403;11;3;1;97,82342042;-29,48319207;0,163039034;-0,073159286;2,614284103;-1,261728038;0,00435714;-0,003130839;0,478333333;0,379652605;0,577192982;3158;2102;5,540350877;4,9342723;4529;8.643129770992362;1568;4.7659574468085095;570;426;18;6;3;-70,2538299;-0,629285519;-0,123252333;-0,001477196;-2,122319215;0,440263144;-0,003723367;0,001033482;0,419298246;0,41314554;355;272;9;7;0;83
2017;LV;0,594178082;3635;1564;6,224315068;4,344444444;4655;8.357271095152603;1692;4.876080691642651;584;360;14;9;4;-16,69588491;-33,53877649;-0,028588844;-0,093163268;-0,20497393;-1,323352713;-0,000350983;-0,00367598;0,429794521;0,377777778;0,643493761;3858;1764;6,877005348;4,2;4139;7.8094339622641495;1825;5.055401662049863;561;420;5;4;3;86,98993697;-21,14059813;0,155062276;-0,050334757;1,445894658;-0,153265932;0,002577352;-0,000364919;0,468805704;0,402380952;301;373;6;10;0;-72
2017;MIA;0,587401575;3535;1397;5,566929134;3,957507082;4884;8.126455906821963;1681;4.5067024128686315;635;353;21;4;3;-69,51079451;-54,28454475;-0,109465818;-0,15378058;-0,932154197;-1,904769081;-0,001467959;-0,005395946;0,414173228;0,354107649;0,607526882;3603;1786;6,456989247;4,324455206;4256;8.091254752851711;1729;5.100294985250737;558;413;9;3;3;66,21714677;-34,37605407;0,118668722;-0,083234998;1,490805869;-0,703422994;0,002671695;-0,001703203;0,458781362;0,372881356;281;393;6;10;0;-112
2017;MIN;0,643243243;3755;1985;6,765765766;4,144050104;4006;7.6015180265654685;1979;5.543417366946777;555;479;8;3;3;57,73693023;-45,79168376;0,104030505;-0,095598505;2,015014457;-0,200010243;0,003630657;-0,000417558;0,459459459;0,369519833;0,547297297;3080;1351;5,202702703;3,805633803;4743;8.561371841155239;1455;4.490740740740741;592;355;14;2;2;-98,76626638;-48,1350066;-0,166834909;-0,135591568;-2,332432653;-1,002407828;-0,00393992;-0,002823684;0,388513514;0,354929577;382;252;13;3;0;130
2017;NE;0,623397436;4422;1903;7,086538462;4,394919169;5356;9.124361158432706;1950;5.012853470437017;624;433;8;2;2;138,8688606;-8,352876668;0,222546251;-0,019290708;4,03890991;-0,121389135;0,006472612;-0,000280344;0,503205128;0,454965358;0,583465819;4022;1847;6,39427663;4,847769029;5302;9.063247863247867;1950;5.313351498637603;629;381;12;2;3;19,61501445;5,006262435;0,031184443;0,013139796;1,19137717;-0,382979756;0,001894081;-0,001005196;0,454689984;0,433070866;458;296;13;3;0;162
2017;NO;0,69801085;4189;2094;7,575045208;4,927058824;3418;6.412757973733582;2369;6.137305699481865;553;425;8;5;3;86,21462622;18,75364949;0,155903483;0,044126234;1,863155606;0,721461132;0,003369178;0,001697556;0,495479204;0,409411765;0,549248748;3599;1796;6,008347245;4,512562814;4531;8.178700361010828;1880;5.7142857142857135;599;398;20;3;1;-31,0100566;-6,417507308;-0,051769711;-0,01612439;-0,073708758;-0,125046844;-0,000123053;-0,000314188;0,409015025;0,41959799;448;326;11;5;0;122
2017;NYG;0,578294574;3479;1561;5,39379845;4,023195876;4391;7.233937397034598;1727;4.630026809651476;645;388;14;7;1;-76,50182944;-41,64786637;-0,118607487;-0,107339862;-1,435035246;-1,258575509;-0,002224861;-0,003243751;0,431007752;0,363402062;0,591141397;4038;1954;6,879045997;4,391011236;4583;8.21326164874552;2108;6.074927953890489;587;445;13;5;1;27,13456751;-22,76574384;0,046225839;-0,051158975;1,24530259;-0,252443894;0,002121469;-0,00056729;0,427597956;0,37752809;246;388;3;13;0;-142
2017;NYJ;0,583032491;3182;1719;5,74368231;4,162227603;3941;7.819444444444441;1536;4.770186335403726;554;413;12;7;3;-28,33726636;-42,93189301;-0,0511503;-0,103951315;-1,084096959;-1,268117568;-0,001956854;-0,003070503;0,420577617;0,334140436;0,55952381;3749;1897;6,37585034;4,114967462;5183;9.288530465949819;1605;4.878419452887537;588;461;11;5;4;32,00804928;-47,66733574;0,054435458;-0,103399861;0,865670437;-0,901704572;0,001472229;-0,001955975;0,425170068;0,344902386;298;382;5;11;0;-84
2017;PHI;0,565505804;3743;2137;6,207296849;4,665938865;5280;9.361702127659571;1550;4.545454545454545;603;458;9;4;5;64,78818263;-15,52066325;0,107443089;-0,033887911;0,784487274;0,509843455;0,001300974;0,001113195;0,451077944;0,408296943;0,5671875;3637;1273;5,6828125;3,84592145;4363;7.25956738768719;2040;5.619834710743801;640;331;19;9;2;-78,78091274;-51,32082272;-0,123095176;-0,155047803;-1,4901907;-1,562164108;-0,002328423;-0,004719529;0,4140625;0,329305136;457;295;13;3;0;162
2017;PIT;0,626427406;4384;1696;7,151712887;4,067146283;5242;8.945392491467574;2189;5.700520833333334;613;417;15;2;2;88,33011384;-25,4293972;0,144094802;-0,060981768;2,673267427;-0,392804377;0,004360958;-0,000941977;0,494290375;0,402877698;0,537070524;3219;1703;5,820976492;4,481578947;4158;8.383064516129034;1726;5.811447811447816;553;380;16;4;2;-37,16274855;-7,949992988;-0,067202077;-0,020921034;-1,255336697;-0,752865678;-0,002270048;-0,001981225;0,408679928;0,407894737;406;308;13;3;0;98
2017;SEA;0,567612688;3661;1646;6,111853088;4,167088608;5429;9.8529945553539;1609;4.732352941176469;599;395;12;4;1;16,37959352;-42,30270008;0,027344897;-0,107095443;0,464852305;-0,426122013;0,000776047;-0,00107879;0,444073456;0,35443038;0,549915398;3347;1836;5,663282572;4,172727273;5018;9.107078039927405;1396;4.295384615384614;591;440;14;4;4;-55,98984039;-35,4013954;-0,094737463;-0,080457717;-1,471883652;-0,994149997;-0,002490497;-0,002259432;0,394247039;0,359090909;366;332;9;7;0;34
2017;SF;0,558641975;3925;1672;6,057098765;4,201005025;4810;7.963576158940399;1910;5.2762430939226475;648;398;15;5;2;-25,21297095;-19,2296752;-0,038908906;-0,048315767;-0,716040954;-0,900116834;-0,001105001;-0,0022616;0,422839506;0,389447236;0,597222222;3768;1885;6,541666667;3,985200846;4731;8.712707182320441;1680;4.88372093023256;576;473;10;6;2;45,75505312;-35,7755874;0,079435856;-0,075635491;1,718116062;-0,826767774;0,00298284;-0,001747923;0,460069444;0,389006342;331;383;6;10;0;-52
2017;TB;0,585139319;4368;1459;6,761609907;3,779792746;6172;10.252491694352159;1648;4.359788359788359;646;386;14;10;3;37,13884758;-40,96686531;0,057490476;-0,106131775;1,52197138;-1,048437875;0,002355993;-0,00271616;0,489164087;0,35492228;0,650877193;4169;1896;7,314035088;4,450704225;4803;8.764598540145988;1738;4.684636118598385;570;426;13;6;3;74,51520625;-23,88200441;0,130728432;-0,056061043;2,406434515;0,406717578;0,004221815;0,000954736;0,49122807;0,377934272;335;382;5;11;0;-47
2017;TEN;0,577358491;3191;1846;6,020754717;4,293023256;4375;8.838383838383837;1298;4.241830065359475;530;430;17;5;2;-62,99033918;-26,25975404;-0,118849697;-0,061069195;-0,879852919;-0,745081884;-0,0016601;-0,001732749;0,416981132;0,404651163;0,570324575;3828;1430;5,916537867;3,68556701;4806;7.983388704318934;1950;5.284552845528457;647;388;12;4;4;22,30834355;-65,15425755;0,034479665;-0,167923344;-0,721835103;-1,586236792;-0,001115665;-0,004088239;0,457496136;0,350515464;334;356;9;7;0;-22
2017;WAS;0,597246127;3751;1458;6,456110155;3,719387755;4153;7.705009276437849;2140;6.167146974063401;581;392;13;7;3;-4,260631804;-59,01810235;-0,007333273;-0,150556384;0,825430167;-0,70866906;0,001420706;-0,001807829;0,438898451;0,346938776;0,534031414;3424;2159;5,97556719;4,653017241;4508;8.603053435114507;1605;5.245098039215686;573;464;16;4;3;-48,62859261;15,05829237;-0,084866654;0,032453216;-1,090406171;1,371939074;-0,001902978;0,002956765;0,387434555;0,443965517;342;388;7;9;0;-46
2018;ARI;0,516423358;2525;1352;4,607664234;3,885057471;3979;8.054655870445345;1254;4.4310954063604235;548;348;18;8;2;-174,3266681;-54,08855281;-0,318114358;-0,155426876;-2,929823179;-0,874518731;-0,005346393;-0,002512985;0,355839416;0,33045977;0,615107914;3264;2496;5,870503597;4,972111554;3500;6.972111553784862;1857;5.42982456140351;556;502;7;8;1;5,791201148;25,51335919;0,010415829;0,050823425;-0,046232293;0,541810724;-8,31516E-05;0,001079304;0,487410072;0,444223108;225;425;3;13;0;-200
2018;ATL;0,644578313;4657;1580;7,013554217;4,593023256;5270;8.555194805194805;2145;5.011682242990654;664;344;7;9;2;100,3567984;-28,32799215;0,151139757;-0,082348814;2,362764039;-0,594620876;0,00355838;-0,001728549;0,504518072;0,38372093;0,6368;4153;2019;6,6448;5,072864322;4773;8.186963979416804;2039;5.123115577889445;625;398;15;3;0;46,75721854;39,28557432;0,07481155;0,098707473;1,829179524;1,307101527;0,002926687;0,003284175;0,4816;0,454773869;414;423;7;9;0;-9
2018;BAL;0,568994889;3559;2465;6,063032368;4,65973535;4803;8.685352622061481;1563;4.679640718562875;587;529;9;4;6;9,665767979;13,71268856;0,016466385;0,025921907;-0,066192475;0,669272098;-0,000112764;0,001265165;0,449744463;0,45557656;0,541800643;3362;1335;5,405144695;3,847262248;4784;8.305555555555559;1655;4.910979228486648;622;347;12;4;1;-37,38796545;-37,89232563;-0,060109269;-0,109199786;-0,275123;-0,229834201;-0,00044232;-0,000662346;0,398713826;0,377521614;389;287;10;6;0;102
2018;BUF;0,49907919;2796;1993;5,149171271;4,34204793;4938;9.895791583166336;1389;5.125461254612546;543;459;23;6;1;-138,6937337;-22,02079555;-0,255421241;-0,047975589;-2,014845013;-0,187102388;-0,00371058;-0,00040763;0,364640884;0,383442266;0,589453861;2867;1858;5,399246704;4,382075472;3519;7.167006109979633;1523;4.865814696485624;531;424;16;7;3;-68,05925733;-24,2149136;-0,128171859;-0,057110645;-0,286540413;0,129203367;-0,000539624;0,000304725;0,423728814;0,422169811;269;374;6;10;0;-105
2018;CAR;0,635294118;3840;2152;6,453781513;5,339950372;4161;7.443649373881932;2053;5.431216931216932;595;403;16;2;2;25,23546596;30,08565075;0,042412548;0,07465422;-0,001027355;1,051087944;-1,72665E-06;0,002608159;0,475630252;0,481389578;0,625886525;3849;1820;6,824468085;4,879356568;4505;8.564638783269961;1730;4.900849858356941;564;373;13;5;4;63,84246776;-7,777149688;0,113195865;-0,020850267;1,980048469;-0,033366128;0,003510724;-8,94534E-05;0,455673759;0,391420912;376;382;7;9;0;-6
2018;CHI;0,626593807;3572;1956;6,506375228;4,337028825;4502;8.810176125244615;1586;4.610465116279068;549;451;14;6;4;37,19920292;-12,54018256;0,067758111;-0,027805283;0,641172405;0,925728309;0,001167891;0,002052613;0,475409836;0,4345898;0,563527653;3521;1280;5,263079223;3,775811209;4901;8.021276595744686;1822;4.8328912466843486;669;339;27;4;4;-90,27495799;-59,83521124;-0,134940146;-0,176505048;-1,218732978;-1,248893523;-0,001821723;-0,003684052;0,423019432;0,342182891;421;283;12;4;0;138
2018;CIN;0,570689655;3292;1688;5,675862069;4,781869688;4359;8.087198515769943;1648;4.978851963746224;580;353;13;2;1;5,75075533;-18,10460078;0,009915095;-0,051287821;0,295956899;-0,40699498;0,000510271;-0,00115296;0,44137931;0,393767705;0,630470016;4418;2221;7,160453809;4,924611973;4835;8.35060449050086;2187;5.622107969151671;617;451;12;4;2;95,25838064;26,17131482;0,154389596;0,058029523;1,744357021;0,8389345;0,002827159;0,001860165;0,504051864;0,501108647;368;455;6;10;0;-87
2018;CLE;0,573051948;4011;1909;6,511363636;4,7725;5450;9.561403508771928;1913;5.419263456090651;616;400;17;5;1;-11,37743884;-4,991439459;-0,018469868;-0,012478599;-1,014579716;0,114210496;-0,001647045;0,000285526;0,428571429;0,41;0,593655589;4129;2176;6,237160121;4,857142857;4815;7.741157556270101;2141;5.447837150127225;662;448;17;11;3;4,18010185;-2,10094468;0,006314353;-0,004689609;1,249350442;-0,832420397;0,001887236;-0,001858081;0,471299094;0,428571429;359;392;7;8;1;-33
2018;DAL;0,610634648;3538;1981;6,068610635;4,661176471;3984;7.559772296015179;1892;5.314606741573035;583;425;8;7;2;14,40851581;5,547827974;0,024714435;0,013053713;2,82457733;-0,19386896;0,004844901;-0,000456162;0,440823328;0,435294118;0,633851468;3757;1528;6,488773748;3,907928389;4389;8.142857142857146;1847;5.032697547683924;579;391;9;7;4;23,36058573;-60,75523445;0,040346435;-0,155384231;1,330582552;-1,07882149;0,00229807;-0,002759134;0,480138169;0,381074169;339;324;10;6;0;15
2018;DEN;0,590032154;3695;1916;5,940514469;4,976623377;4396;7.501706484641638;1806;4.920980926430517;622;385;15;4;2;-23,15471015;2,313924223;-0,037226222;0,006010193;-0,333421642;-0,169154265;-0,000536048;-0,000439362;0,42926045;0,441558442;0,596283784;3929;1932;6,636824324;4,689320388;4201;7.666058394160582;2101;5.951841359773372;592;412;17;7;2;20,82786343;-16,40971105;0,035182202;-0,039829396;1,287872679;0,034705867;0,002175461;8,42375E-05;0,47972973;0,395631068;329;349;6;10;0;-20
2018;DET;0,606796117;3576;1670;5,786407767;4,217171717;3978;6.942408376963349;2059;5.490666666666666;618;396;12;5;2;-11,17684322;-32,47789619;-0,018085507;-0,082014889;0,305521272;-0,27143062;0,000494371;-0,000685431;0,425566343;0,368686869;0,594843462;3603;1776;6,635359116;4,553846154;4818;9.733333333333338;1526;4.724458204334367;543;390;7;4;1;41,32986524;-13,12469606;0,076113932;-0,033653067;2,055763249;0,021981215;0,003785936;5,63621E-05;0,462246777;0,387179487;324;360;6;10;0;-36
2018;GB;0,565656566;4242;1675;6,121212121;5,106707317;5668;8.897959183673471;2197;5.604591836734692;693;328;4;5;1;22,92514888;28,02144945;0,033081023;0,085431248;1,176047394;1,103089117;0,001697038;0,003363077;0,435786436;0,493902439;0,587412587;3756;1934;6,566433566;4,497674419;4387;8.340304182509508;1844;5.488095238095237;572;430;7;2;5;87,7206048;-25,58269601;0,153357701;-0,059494642;2,641332;0,580805722;0,004617713;0,001350711;0,477272727;0,397674419;376;400;6;9;1;-24
2018;HOU;0,612788632;3781;2031;6,715808171;4,396103896;4336;8.671999999999997;1753;5.081159420289857;563;462;9;5;1;45,7946749;-32,14776211;0,081340453;-0,069583901;2,410179319;-0,407861334;0,004280958;-0,000882817;0,474245115;0,383116883;0,605345912;4169;1328;6,555031447;3,494736842;4832;8.203735144312397;2081;5.405194805194806;636;380;15;6;5;8,0053147;-75,15682904;0,012586973;-0,197781129;1,535419443;-1,635021186;0,002414182;-0,004302687;0,444968553;0,336842105;402;316;11;5;0;86
2018;IND;0,65158371;4465;1745;6,73453997;4,520725389;4856;7.563862928348918;1976;4.5740740740740735;663;386;15;5;4;85,83994749;-11,80991014;0,129472017;-0,030595622;2,556692181;0,23040072;0,003856248;0,000596893;0,503770739;0,453367876;0,667826087;3805;1634;6,617391304;4,014742015;3576;6.659217877094972;2099;5.466145833333334;575;407;15;8;2;6,602122824;-38,97536526;0,011481953;-0,095762568;1,894394914;-0,986211995;0,0032946;-0,002423125;0,502608696;0,390663391;433;344;10;6;0;89
2018;JAX;0,556683587;3109;1729;5,260575296;4,217073171;3777;7.046641791044776;1825;5.547112462006078;591;410;13;11;4;-86,43131716;-31,53084238;-0,146245884;-0,076904494;-2,568411275;-0,736385895;-0,004345874;-0,001796063;0,41285956;0,397560976;0,582089552;3113;1889;5,807835821;4,508353222;3974;7.995975855130787;1639;5.253205128205128;536;419;11;2;2;-3,928597853;-24,31221494;-0,007329474;-0,058024379;-0,5587635;0,019731646;-0,001042469;4,70922E-05;0,429104478;0,346062053;245;316;5;11;0;-71
2018;KC;0,632183908;4955;1869;8,136288998;4,970744681;5273;9.060137457044672;2628;6.825974025974026;609;376;12;5;1;212,563384;27,12625324;0,349036755;0,072144291;4,412262725;1,118417295;0,007245095;0,002974514;0,517241379;0,468085106;0,586705202;4382;2124;6,332369942;5,057142857;5760;9.113924050632912;2095;5.1600985221674875;692;420;15;7;4;30,26719137;26,46958466;0,043738716;0,063022821;1,132119923;0,253837746;0,001636011;0,000604376;0,462427746;0,502380952;565;421;12;4;0;144
2018;LA;0,611295681;4513;2262;7,496677741;5,129251701;4906;8.667844522968197;2165;5.883152173913046;602;441;12;6;0;115,2663843;38,37947062;0,191472399;0,087028278;3,330014817;1,404915615;0,005531586;0,00318575;0,508305648;0,505668934;0,603478261;3784;1964;6,580869565;5,168421053;4249;7.986842105263162;1850;5.3314121037463975;575;380;18;8;3;-0,545018014;-4,09039798;-0,000947857;-0,010764205;0,377620999;-0,161587173;0,000656732;-0,000425229;0,448695652;0,415789474;527;384;13;3;0;143
2018;LAC;0,629294756;4099;1889;7,412296564;4,893782383;3959;7.732421875;2130;6.120689655172415;553;386;12;5;0;117,6405871;10,41801093;0,212731622;0,026989666;2,224364278;0,382976714;0,004022359;0,000992168;0,506329114;0,422279793;0,598976109;3648;1699;6,225255973;4,345268542;3990;7.348066298342545;1979;5.638176638176636;586;391;13;5;2;-8,305829392;-14,81292515;-0,01417377;-0,037884719;-0,86629603;-0,456501471;-0,001478321;-0,001167523;0,459044369;0,411764706;428;329;12;4;0;99
2018;LV;0,634551495;3753;1640;6,234219269;4,361702128;3785;6.894353369763207;1995;5.222513089005233;602;376;10;8;6;-6,506412903;-45,655611;-0,010807995;-0,121424497;1,857755509;-0,845514523;0,003085973;-0,002248709;0,475083056;0,412234043;0,604040404;3855;2274;7,787878788;4,943478261;4248;8.850000000000001;1951;6.525083612040133;495;460;14;2;1;111,5455705;38,23218452;0,225344587;0,083113445;3,21828215;1,35092215;0,00650158;0,002936787;0,470707071;0,434782609;290;467;4;12;0;-177
2018;MIA;0,577075099;2902;1749;5,735177866;4,858333333;3699;8.165562913907285;1722;5.897260273972602;506;360;13;4;6;-59,95870355;-33,5116533;-0,118495462;-0,093087926;0,417431474;-0,522941599;0,000824963;-0,001452616;0,40513834;0,394444444;0,62037037;3934;2344;7,285185185;5,019271949;4210;8.287401574803148;2122;6.334328358208957;540;467;21;4;1;44,02545842;9,710631318;0,081528627;0,020793643;0,857215098;1,098851806;0,001587435;0,002353002;0,477777778;0,419700214;319;433;7;9;0;-114
2018;MIN;0,655864198;4042;1502;6,237654321;4,316091954;4396;7.290215588723055;1947;4.581176470588237;648;348;10;6;4;-19,77175151;-60,17896355;-0,030511962;-0,172928056;1,272271243;-0,332461606;0,001963382;-0,000955349;0,483024691;0,336206897;0,567567568;3148;1825;5,672072072;4,224537037;4060;8.103792415169659;1794;5.6952380952380945;555;432;12;1;6;-78,36892493;-40,00154966;-0,14120527;-0,09259618;-1,23996447;-0,17821918;-0,00223417;-0,000412544;0,416216216;0,418981481;360;341;8;7;1;19
2018;NE;0,636363636;4258;2055;7,168350168;4,486899563;4489;7.847902097902098;2176;5.7566137566137545;594;458;11;4;1;82,42689557;5,268268308;0,138765817;0,011502769;2,791634649;0,660245863;0,004699722;0,001441585;0,508417508;0,419213974;0,584518167;3943;1809;6,22906793;4,997237569;5624;9.342192691029895;1765;4.770270270270268;633;362;18;5;5;-22,98728377;-17,0181415;-0,036314824;-0,047011441;0,209405273;-0,428108367;0,000330814;-0,00118262;0,423380727;0,422651934;436;325;11;5;0;111
2018;NO;0,704251386;4044;2056;7,475046211;4,568888889;3769;7.262042389210017;1898;4.981627296587925;541;450;7;5;4;129,3120644;11,57273671;0,239024149;0,025717193;3,271842674;0,730464702;0,006047768;0,001623255;0,543438078;0,437777778;0,615384615;4312;1293;6,91025641;3,73699422;4889;8.592267135325132;1960;5.104166666666667;624;346;12;10;2;34,59989808;-43,52751645;0,055448555;-0,125802071;1,630586598;-0,801420929;0,00261312;-0,002316245;0,469551282;0,369942197;504;353;13;3;0;151
2018;NYG;0,602523659;4053;1658;6,392744479;4,723646724;4373;7.513745704467357;2200;5.759162303664921;634;351;12;5;0;25,68758727;-6,986864967;0,040516699;-0,019905598;-0,215418933;-0,270365908;-0,000339777;-0,000770273;0,425867508;0,356125356;0,61669506;4048;1918;6,896081772;4,481308411;4575;8.273056057866185;1846;5.099447513812156;587;428;16;4;1;67,52449663;0,848606211;0,115033214;0,001982725;1,73632449;-0,482480583;0,002957963;-0,001127291;0,458262351;0,422897196;369;412;5;11;0;-43
2018;NYJ;0,533928571;3165;1635;5,651785714;4,097744361;4637;8.883141762452105;1586;5.304347826086956;560;399;19;4;5;-62,92743699;-57,77046821;-0,112370423;-0,144788141;-1,128023557;-1,331258779;-0,002014328;-0,003336488;0,407142857;0,318295739;0,588141026;4067;2041;6,517628205;4,825059102;4978;8.553264604810995;1983;5.4032697547683926;624;423;13;4;3;31,61422755;3,371900187;0,050663826;0,007971395;1,148224139;0,842227782;0,001840103;0,001991082;0,448717949;0,432624113;333;441;4;12;0;-108
2018;PHI;0,662480377;4277;1589;6,714285714;4,063938619;4458;7.492436974789918;2151;5.097156398104268;637;391;11;9;2;58,69540307;-19,97507738;0,09214349;-0,051087154;1,679478806;0,428544406;0,002636544;0,001096021;0,483516484;0,42455243;0,620535714;4310;1557;6,413690476;4,77607362;4979;7.966400000000004;2169;5.201438848920865;672;326;10;5;1;29,95548764;-2,5643691;0,044576619;-0,007866163;0,574330909;0,24788754;0,000854659;0,000760391;0,456845238;0,404907975;367;348;9;7;0;19
2018;PIT;0,641958042;5016;1462;7,015384615;4,416918429;5327;7.765306122448981;2777;6.050108932461874;715;331;17;7;2;116,1048193;-7,307176167;0,162384363;-0,022076061;4,706941186;0,62919576;0,006583135;0,001900894;0,495104895;0,425981873;0,583870968;3702;1549;5,970967742;4,314763231;5066;8.966371681415932;1636;4.519337016574586;620;359;8;5;1;26,14415727;0,382872279;0,042167996;0,001066497;1,091473379;0,541551407;0,001760441;0,0015085;0,448387097;0,384401114;428;360;9;6;1;68
2018;SEA;0,59447983;3095;2579;6,571125265;4,978764479;3832;9.145584725536994;1385;4.946428571428572;471;518;7;2;2;64,56110808;26,3678963;0,137072416;0,050903275;2,047196706;0,287796488;0,00434649;0,000555592;0,456475584;0,426640927;0,603741497;3842;1823;6,534013605;5,035911602;4163;7.652573529411762;2156;6.073239436619719;588;362;12;7;5;8,190004949;-28,06024217;0,01392858;-0,077514481;0,899064077;0,240874107;0,001529021;0,000665398;0,471088435;0,408839779;428;347;10;6;0;81
2018;SF;0,570689655;3871;1917;6,674137931;4,641646489;3807;7.2102272727272725;2316;6.996978851963746;580;413;20;4;6;0,900510331;-47,04404312;0,001552604;-0,113908095;-0,939059524;-1,344810794;-0,001619068;-0,0032562;0,467241379;0,389830508;0,595155709;3736;1841;6,46366782;4,341981132;4301;7.979591836734691;1923;5.590116279069768;578;424;2;3;2;83,85270014;-28,50009967;0,145073876;-0,067217216;2,027660719;-0,006881516;0,003508064;-1,623E-05;0,44982699;0,412735849;342;435;4;12;0;-93
2018;TB;0,609865471;5127;1532;7,66367713;4,031578947;6642;10.644230769230768;1769;4.335784313725489;669;380;26;7;2;80,4701138;-40,08022914;0,120284176;-0,105474287;1,691275038;-1,035045066;0,002528064;-0,002723803;0,494768311;0,368421053;0,677758319;4153;2009;7,273204904;4,960493827;4268;8.022556390977444;1912;4.9405684754521975;571;405;9;4;2;95,69284429;8,909841287;0,167588169;0,021999608;2,283258852;0,461593312;0,003998702;0,001139737;0,514886165;0,449382716;396;464;5;11;0;-68
2018;TEN;0,604123711;2975;2032;6,134020619;4,566292135;3265;7.471395881006864;1648;5.62457337883959;485;445;12;3;2;-13,61889251;-13,78493599;-0,028080191;-0,030977384;0,773425562;-0,079345584;0,001594692;-0,000178305;0,441237113;0,408988764;0,592267135;3471;1875;6,100175747;4,496402878;4484;8.460377358490566;1552;4.605341246290801;569;417;11;6;0;10,69055918;-12,82872677;0,018788329;-0,030764333;0,219882347;0,211999256;0,000386436;0,000508392;0,449912127;0,414868106;310;303;9;7;0;7
2018;WAS;0,563405797;3025;1782;5,480072464;4,378378378;4195;8.33996023856859;1511;4.858520900321544;552;407;15;3;1;-60,81769812;-7,463531898;-0,110176989;-0,018337916;-1,352746135;-0,014355564;-0,002450627;-3,52717E-05;0,425724638;0,42014742;0,618803419;3798;1879;6,492307692;4,744949495;3616;6.746268656716417;2279;6.2955801104972355;585;396;15;9;1;14,12304036;9,661039489;0,024141949;0,024396564;0,023160141;-0,045943478;3,959E-05;-0,000116019;0,461538462;0,439393939;281;359;7;9;0;-78
2019;ARI;0,588723051;3483;2007;5,776119403;5,212987013;4195;7.627272727272729;1880;5.295774647887321;603;385;12;4;2;-8,507004165;14,72862498;-0,014107801;0,038256169;1,288904354;0,544307841;0,002137486;0,001413787;0,426202322;0,431168831;0,659874608;4510;1932;7,068965517;4,503496503;4592;7.691792294807367;2270;5.391923990498814;638;429;7;7;2;130,1992541;-28,01722103;0,204074066;-0,065308208;4,217260115;0,393970757;0,006610126;0,000918347;0,498432602;0,407925408;361;442;5;10;1;-81
2019;ATL;0,621109608;4718;1373;6,384303112;3,911680912;5535;8.12775330396476;1899;4.137254901960784;739;351;15;6;2;38,29027852;-34,19544032;0,051813638;-0,097422907;1,193504818;-0,628257216;0,001615027;-0,001789907;0,472259811;0,373219373;0,623445826;3920;1792;6,962699822;4,392156863;4035;7.570356472795498;2038;5.806267806267806;563;408;12;1;2;73,8736055;-25,74793832;0,131214219;-0,063107692;1,899302014;0,210115905;0,003373538;0,00051499;0,476021314;0,426470588;381;399;7;9;0;-18
